source,mid,mis,tweet_id,label,auto
news_url,84,"5G exposure alter the structure and function of hemoglobin, causing coronavirus patients to die from oxygen deprivation.",1248403601669550080,neither,False
keywords,84,"5G exposure alter the structure and function of hemoglobin, causing coronavirus patients to die from oxygen deprivation.",1314218167695106054,favor,False
keywords,84,"5G exposure alter the structure and function of hemoglobin, causing coronavirus patients to die from oxygen deprivation.",1309701718867873792,favor,False
news_url,84,"5G exposure alter the structure and function of hemoglobin, causing coronavirus patients to die from oxygen deprivation.",1249982515449933827,favor,False
title,84,"5G exposure alter the structure and function of hemoglobin, causing coronavirus patients to die from oxygen deprivation.",1247765472923119617,favor,False
fact_check_url,84,"5G exposure alter the structure and function of hemoglobin, causing coronavirus patients to die from oxygen deprivation.",1250519460890451969,against,True
fact_check_url,84,"5G exposure alter the structure and function of hemoglobin, causing coronavirus patients to die from oxygen deprivation.",1249467460979273729,against,True
news_url,84,"5G exposure alter the structure and function of hemoglobin, causing coronavirus patients to die from oxygen deprivation.",1247465378768396289,favor,False
news_url,84,"5G exposure alter the structure and function of hemoglobin, causing coronavirus patients to die from oxygen deprivation.",1249157410448715776,favor,False
title,84,"5G exposure alter the structure and function of hemoglobin, causing coronavirus patients to die from oxygen deprivation.",1247337288163418112,favor,False
keywords,84,"5G exposure alter the structure and function of hemoglobin, causing coronavirus patients to die from oxygen deprivation.",1296629195930349568,favor,False
title,84,"5G exposure alter the structure and function of hemoglobin, causing coronavirus patients to die from oxygen deprivation.",1247612712642842624,favor,False
keywords,84,"5G exposure alter the structure and function of hemoglobin, causing coronavirus patients to die from oxygen deprivation.",1348066893861629955,favor,False
news_url,84,"5G exposure alter the structure and function of hemoglobin, causing coronavirus patients to die from oxygen deprivation.",1247578581766561792,favor,False
news_url,84,"5G exposure alter the structure and function of hemoglobin, causing coronavirus patients to die from oxygen deprivation.",1247930547281821698,favor,False
news_url,84,"5G exposure alter the structure and function of hemoglobin, causing coronavirus patients to die from oxygen deprivation.",1247363369465794563,favor,False
news_url,84,"5G exposure alter the structure and function of hemoglobin, causing coronavirus patients to die from oxygen deprivation.",1249366095796088832,favor,False
news_url,84,"5G exposure alter the structure and function of hemoglobin, causing coronavirus patients to die from oxygen deprivation.",1247848165744705542,favor,False
keywords,84,"5G exposure alter the structure and function of hemoglobin, causing coronavirus patients to die from oxygen deprivation.",1321463315466350593,favor,False
keywords,84,"5G exposure alter the structure and function of hemoglobin, causing coronavirus patients to die from oxygen deprivation.",1351538544603504640,favor,False
keywords,99,Pat Robertson said that COVID-19 is caused by oral sex.,1246889344767422464,against,False
news_url,99,Pat Robertson said that COVID-19 is caused by oral sex.,1247141091297681409,against,False
news_url,99,Pat Robertson said that COVID-19 is caused by oral sex.,1246959243938254848,against,False
keywords,99,Pat Robertson said that COVID-19 is caused by oral sex.,1246974570076110848,favor,False
keywords,99,Pat Robertson said that COVID-19 is caused by oral sex.,1246955455504474112,against,False
fact_check_url,99,Pat Robertson said that COVID-19 is caused by oral sex.,1281648803548819456,against,True
news_url,99,Pat Robertson said that COVID-19 is caused by oral sex.,1246937228510625793,favor,False
news_url,99,Pat Robertson said that COVID-19 is caused by oral sex.,1246945104813670400,favor,False
news_url,99,Pat Robertson said that COVID-19 is caused by oral sex.,1246958982864015360,favor,False
keywords,99,Pat Robertson said that COVID-19 is caused by oral sex.,1246933245138100224,against,False
keywords,99,Pat Robertson said that COVID-19 is caused by oral sex.,1246946714973601799,against,False
fact_check_url,99,Pat Robertson said that COVID-19 is caused by oral sex.,1283668579137646592,against,True
keywords,99,Pat Robertson said that COVID-19 is caused by oral sex.,1246952359265271808,against,False
news_url,99,Pat Robertson said that COVID-19 is caused by oral sex.,1246936898276335617,against,False
keywords,99,Pat Robertson said that COVID-19 is caused by oral sex.,1246850039932043264,favor,False
news_url,99,Pat Robertson said that COVID-19 is caused by oral sex.,1246962169410916353,against,False
fact_check_url,99,Pat Robertson said that COVID-19 is caused by oral sex.,1281643683620646912,against,True
news_url,99,Pat Robertson said that COVID-19 is caused by oral sex.,1246960268304953344,favor,False
news_url,99,Pat Robertson said that COVID-19 is caused by oral sex.,1247192706180358145,against,False
fact_check_url,99,Pat Robertson said that COVID-19 is caused by oral sex.,1262357249017761793,against,True
fact_check_url,99,Pat Robertson said that COVID-19 is caused by oral sex.,1271960124379164673,against,True
keywords,99,Pat Robertson said that COVID-19 is caused by oral sex.,1247197366958030850,against,False
news_url,99,Pat Robertson said that COVID-19 is caused by oral sex.,1246949223100223490,favor,False
keywords,99,Pat Robertson said that COVID-19 is caused by oral sex.,1247342724988182530,favor,False
fact_check_url,109,COVID-19 death toll in the U.S. is exaggerated because the state has instructed that anyone who didn't die by a gun shot wound or car accident be listed as a coronavirus victim.,1260973383858053121,against,True
keywords,109,COVID-19 death toll in the U.S. is exaggerated because the state has instructed that anyone who didn't die by a gun shot wound or car accident be listed as a coronavirus victim.,1300526407798398977,favor,False
keywords,109,COVID-19 death toll in the U.S. is exaggerated because the state has instructed that anyone who didn't die by a gun shot wound or car accident be listed as a coronavirus victim.,1345830400933978112,against,False
keywords,109,COVID-19 death toll in the U.S. is exaggerated because the state has instructed that anyone who didn't die by a gun shot wound or car accident be listed as a coronavirus victim.,1283742883259076608,favor,False
keywords,109,COVID-19 death toll in the U.S. is exaggerated because the state has instructed that anyone who didn't die by a gun shot wound or car accident be listed as a coronavirus victim.,1300817220847767552,against,False
keywords,109,COVID-19 death toll in the U.S. is exaggerated because the state has instructed that anyone who didn't die by a gun shot wound or car accident be listed as a coronavirus victim.,1251846143333617666,favor,False
keywords,109,COVID-19 death toll in the U.S. is exaggerated because the state has instructed that anyone who didn't die by a gun shot wound or car accident be listed as a coronavirus victim.,1263099674304512006,favor,False
keywords,109,COVID-19 death toll in the U.S. is exaggerated because the state has instructed that anyone who didn't die by a gun shot wound or car accident be listed as a coronavirus victim.,1257625107176009728,favor,False
keywords,109,COVID-19 death toll in the U.S. is exaggerated because the state has instructed that anyone who didn't die by a gun shot wound or car accident be listed as a coronavirus victim.,1345835823099478020,against,False
keywords,109,COVID-19 death toll in the U.S. is exaggerated because the state has instructed that anyone who didn't die by a gun shot wound or car accident be listed as a coronavirus victim.,1336215578906865665,against,False
keywords,109,COVID-19 death toll in the U.S. is exaggerated because the state has instructed that anyone who didn't die by a gun shot wound or car accident be listed as a coronavirus victim.,1322523774630170624,favor,False
keywords,109,COVID-19 death toll in the U.S. is exaggerated because the state has instructed that anyone who didn't die by a gun shot wound or car accident be listed as a coronavirus victim.,1246831593018228741,against,False
keywords,109,COVID-19 death toll in the U.S. is exaggerated because the state has instructed that anyone who didn't die by a gun shot wound or car accident be listed as a coronavirus victim.,1365104974779228169,neither,False
keywords,109,COVID-19 death toll in the U.S. is exaggerated because the state has instructed that anyone who didn't die by a gun shot wound or car accident be listed as a coronavirus victim.,1322775762085289984,favor,False
keywords,110,President Trump has repeatedly touted the anti-malarial medications hydroxychloroquine and chloroquine as the much-needed solution to COVID-19.,1282862035706011648,favor,False
keywords,110,President Trump has repeatedly touted the anti-malarial medications hydroxychloroquine and chloroquine as the much-needed solution to COVID-19.,1296446123993956353,against,False
